HINDI,County,Municipality,Reporting Unit,Registrants,Late Registrants,Election Day Registrants,Total Ballots,Total Voters,Paper Ballots,Optical Scan Ballots,DRE,Ballot Marking Device,Ballots Counted At,Total Election Inspectors,Split Shifts?,Difficulty Obtaining?,16-17,18-25,26-40,41-60,61-70,71+,Polling Place Name,Shared?,Provisional - Identification,Provisional - No DL,Counted,Rejected,Absentee Issued,Absentee In-Person,Absentee Not Returned,Absentee Undeliverable,Received by Election Day?,Counted?,Rejected2,Late (Received after the election),FWAB Received,FWAB Counted,FWAB Rejected,FWAB Late,Military Issued,Military Sent but not returned?,Military Undeliverable,Military Received by Election Day?,Military Counted,Military Rejected,Military Late,Overseas Issued,Overseas Sent but not returned?,Overseas Undeliverable,Overseas Received by Election Day?,Overseas Counted,Overseas Rejected,Overseas Late
3276,BARRON COUNTY,CITY OF RICE LAKE,Wards 1-13,4657,136,594,3956,3958,0,1961,1995,0,Polling Place,54,No,4 Somewhat easy,2,1,0,16,27,8,,No,2,0,1,1,1056,782,20,0,1038,1037,1,2,1,1,0,0,7,3,0,4,4,0,1,1,0,0,1,1,0,0
4002,BAYFIELD COUNTY,TOWN OF BARKSDALE,Ward 1,538,5,48,482,482,0,482,0,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,1,1,6,2,barksdale town hall,No,0,0,0,0,52,36,0,0,52,52,0,0,0,0,0,0,3,2,0,1,1,0,0,1,0,0,1,1,0,0
4004,BAYFIELD COUNTY,TOWN OF BARNES,Ward 1,636,10,41,580,580,0,580,0,2,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,3,2,barnes town hall,No,0,0,0,0,118,84,2,0,116,113,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0
4006,BAYFIELD COUNTY,TOWN OF BAYFIELD,Ward 1,601,1,20,502,502,502,502,0,2,Polling Place,9,Yes,4 Somewhat easy,0,0,0,0,6,3,Town of Bayfield Hall,No,0,0,0,0,101,71,4,0,97,97,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
4008,BAYFIELD COUNTY,TOWN OF BAYVIEW,Ward 1,404,2,16,341,341,0,341,0,4,Polling Place,6,Yes,4 Somewhat easy,0,0,0,1,2,3,bayview town hall,No,0,0,0,0,57,21,5,1,51,49,2,0,0,0,0,0,1,0,0,1,1,0,0,4,2,0,2,0,2,0
4010,BAYFIELD COUNTY,TOWN OF BELL,Ward 1,260,2,13,234,234,0,234,0,0,Polling Place,5,Yes,4 Somewhat easy,0,0,0,1,4,0,bell community center,No,0,0,0,0,32,17,2,0,30,30,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
4012,BAYFIELD COUNTY,TOWN OF CABLE,Ward 1,601,6,55,516,516,0,516,0,2,Polling Place,9,Yes,3 Neither difficult nor easy,0,0,0,5,4,0,cable community centre,No,0,0,0,0,63,29,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,BAYFIELD COUNTY,TOWN OF CLOVER,Ward 1,205,0,10,176,176,0,176,0,0,Polling Place,6,Yes,5 Very easy,0,0,0,0,2,4,herbster gym,No,0,0,0,0,33,15,1,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,BAYFIELD COUNTY,TOWN OF DELTA,Ward 1,223,1,13,208,208,0,208,0,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,1,0,2,delta town hall,No,0,0,0,0,21,9,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,BAYFIELD COUNTY,TOWN OF DRUMMOND,Ward 1,390,0,29,335,335,0,335,0,0,Polling Place,7,Yes,4 Somewhat easy,0,0,0,3,2,2,Drummond Civic Center,No,0,0,0,0,43,18,4,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,BAYFIELD COUNTY,TOWN OF EILEEN,Ward 1-2,465,7,33,419,419,0,419,0,9,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,3,2,0,eileen conference hall,No,0,0,0,0,33,16,1,0,32,32,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
4021,BAYFIELD COUNTY,TOWN OF GRAND VIEW,Ward 1,337,1,29,297,297,0,297,0,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,0,0,1,5,gv town hall,No,0,0,0,0,33,17,0,0,33,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,BAYFIELD COUNTY,TOWN OF HUGHES,Ward 1,332,0,34,306,306,0,306,0,0,Polling Place,4,Yes,1 Very difficult,0,0,0,1,1,2,hughes town hall,No,0,0,0,0,17,4,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,BAYFIELD COUNTY,TOWN OF IRON RIVER,Ward 1-2,851,14,71,737,737,0,737,0,2,Polling Place,8,Yes,4 Somewhat easy,0,0,0,0,2,6,iron river town hall,No,0,0,0,0,78,33,2,0,76,76,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
4026,BAYFIELD COUNTY,TOWN OF KELLY,Ward 1,282,1,31,260,260,0,260,0,0,Polling Place,9,Yes,3 Neither difficult nor easy,0,2,1,2,4,0,kelly town hall,No,0,0,0,0,17,5,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,BAYFIELD COUNTY,TOWN OF KEYSTONE,Ward 1,232,0,6,197,197,0,197,0,3,Polling Place,3,No,2 Somewhat difficult,0,0,0,0,1,3,keystone town hall,No,0,0,0,0,10,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,BAYFIELD COUNTY,TOWN OF LINCOLN,Ward 1,211,0,9,183,183,0,183,0,0,Polling Place,3,No,5 Very easy,0,0,0,0,1,2,lincoln town hall,No,0,0,0,0,23,10,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,BAYFIELD COUNTY,TOWN OF MASON,Ward 1,184,0,17,170,170,0,170,0,0,Polling Place,6,Yes,4 Somewhat easy,0,0,0,4,0,2,mason town hall,No,0,0,0,0,10,3,0,0,10,10,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
4034,BAYFIELD COUNTY,TOWN OF NAMAKAGON,Ward 1,239,0,24,239,239,0,239,0,0,Polling Place,4,No,2 Somewhat difficult,0,0,0,4,0,0,namakagon town hall,No,0,0,0,0,47,20,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,BAYFIELD COUNTY,TOWN OF ORIENTA,Ward 1,98,0,9,93,93,0,93,0,0,Polling Place,4,Yes,2 Somewhat difficult,0,0,0,0,1,3,orienta town hall,No,0,0,0,0,8,7,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,BAYFIELD COUNTY,TOWN OF OULU,Ward 1,389,1,22,340,341,0,340,0,0,Polling Place,3,No,5 Very easy,0,0,0,0,2,1,oulu town hall,No,0,0,0,0,17,13,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,BAYFIELD COUNTY,TOWN OF PILSEN,Ward 1,171,1,8,142,142,0,142,0,4,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,3,0,pilsen town hall,No,0,0,0,0,9,6,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4042,BAYFIELD COUNTY,TOWN OF PORT WING,Ward 1,331,0,14,266,266,0,266,0,2,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,0,2,4,port ing town hall,No,0,0,0,0,27,27,0,0,27,27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,BAYFIELD COUNTY,TOWN OF RUSSELL,Ward 1-2,822,2,53,550,550,0,550,0,2,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,3,4,0,Town of Russell Garage,Yes,0,0,0,0,35,16,3,0,33,33,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4048,BAYFIELD COUNTY,TOWN OF TRIPP,Ward 1,160,1,14,142,142,0,142,0,14,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,0,5,0,tripp complex,No,0,0,0,0,3,1,0,0,3,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4050,BAYFIELD COUNTY,TOWN OF WASHBURN,Ward 1,383,0,25,349,349,0,349,0,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,0,3,washburn town hall,No,0,0,0,0,35,29,1,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,BAYFIELD COUNTY,VILLAGE OF MASON,Ward 1,50,0,0,42,42,0,42,0,25,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,1,0,3,1,mason ambulance bldg,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,BAYFIELD COUNTY,CITY OF ASHLAND,Ward 12,0,0,0,0,0,0,0,0,0,Polling Place,0,No,1 Very difficult,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,BAYFIELD COUNTY,CITY OF BAYFIELD,Ward 1-4,424,6,24,350,350,0,350,0,0,Polling Place,9,Yes,4 Somewhat easy,0,0,0,4,0,5,Bayfield City Hall,No,0,0,0,0,79,58,1,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,BAYFIELD COUNTY,CITY OF WASHBURN,Ward 1-4,1430,34,88,1220,1220,0,1220,0,0,Polling Place,12,Yes,2 Somewhat difficult,0,0,0,3,4,5,City Hall,Yes,1,0,1,0,315,215,5,0,310,310,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5010,BROWN COUNTY,TOWN OF EATON,Wards 1-2,1042,0,74,930,930,0,930,0,0,Polling Place with Central Count Absentee,14,Yes,5 Very easy,0,0,0,5,4,5,Town of Eaton Town Hall,No,0,0,0,0,82,40,1,0,81,81,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
5012,BROWN COUNTY,TOWN OF GLENMORE,Wards 1-2,725,8,46,600,600,0,600,0,0,Polling Place,14,Yes,3 Neither difficult nor easy,0,0,0,5,5,4,Glenmore Community Ctr,No,0,0,0,0,47,20,0,0,47,47,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
5014,BROWN COUNTY,TOWN OF GREEN BAY,Wards 1-3,1341,19,111,1224,1224,2,1222,0,0,Polling Place,7,No,1 Very difficult,0,0,0,0,3,4,T Green Bay,No,0,0,0,0,170,0,6,1,163,163,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5018,BROWN COUNTY,TOWN OF HOLLAND,Wards 1-2,1004,0,82,902,902,0,902,0,0,Polling Place,7,Yes,4 Somewhat easy,0,0,0,1,2,4,Holland Town Hall,No,0,0,0,0,98,0,6,0,92,92,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5022,BROWN COUNTY,TOWN OF HUMBOLDT,Wards 1-2,878,0,75,750,750,0,750,0,0,Polling Place,5,Yes,5 Very easy,0,0,0,1,1,4,Town Of Humboldt,No,0,0,0,0,56,38,1,0,55,54,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0
5024,BROWN COUNTY,TOWN OF LAWRENCE,Wards 1-3,1772,61,184,1674,1674,0,1674,0,0,Polling Place,14,No,3 Neither difficult nor easy,0,0,0,3,8,3,0,Yes,0,0,0,0,671,604,7,0,669,669,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5024,BROWN COUNTY,TOWN OF LAWRENCE,Wards 4-6,1656,28,1684,1427,1427,0,1427,0,0,Polling Place,14,No,3 Neither difficult nor easy,0,0,0,3,8,3,Town of Lawrence Town Hal,Yes,0,0,0,0,626,506,5,0,621,618,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
5025,BROWN COUNTY,TOWN OF LEDGEVIEW,"Wards 1-3,8-10",2616,119,249,2338,2338,0,2338,0,0,Polling Place,41,Yes,2 Somewhat difficult,0,0,0,9,17,15,Municipal Building,Yes,0,1,0,1,1262,919,21,2,1237,1237,0,2,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0
5025,BROWN COUNTY,TOWN OF LEDGEVIEW,Wards 4-7,2258,102,168,2026,2026,0,2026,0,0,Polling Place,41,Yes,2 Somewhat difficult,0,0,0,9,17,15,Municipal Building,Yes,0,0,0,0,1155,850,10,2,1142,1142,0,0,0,0,0,0,2,0,0,2,2,0,0,5,1,0,4,4,0,0
5026,BROWN COUNTY,TOWN OF MORRISON,Wards 1-2,1023,9,65,883,883,0,883,0,0,Polling Place,19,Yes,3 Neither difficult nor easy,0,0,0,8,5,6,Morrison Town Hall,No,0,0,0,0,69,29,5,0,65,65,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
5028,BROWN COUNTY,TOWN OF NEW DENMARK,Wards 1-3,1052,10,93,948,948,0,948,0,0,Polling Place,9,Yes,4 Somewhat easy,0,0,0,1,8,0,New Denmark Town Hall,No,0,0,0,0,110,37,1,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,BROWN COUNTY,TOWN OF PITTSFIELD,Wards 1-3,1805,6,182,1653,1656,0,1653,0,0,Polling Place,13,Yes,4 Somewhat easy,0,0,0,0,2,11,Pittsfield Town Hall,No,0,0,0,0,154,250,2,0,3,151,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5034,BROWN COUNTY,TOWN OF ROCKLAND,Wards 1-3,1230,25,64,1106,1106,0,1106,0,0,Polling Place,14,Yes,5 Very easy,0,0,0,6,10,1,Rockland Town Hall,Yes,0,0,0,0,244,184,2,0,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,BROWN COUNTY,TOWN OF SCOTT,Wards 1-4,2550,39,159,2285,2285,0,2285,0,0,Polling Place,11,No,5 Very easy,0,0,0,4,5,2,Town of Scott Town Hall,No,0,0,0,0,795,689,6,0,789,789,0,1,0,0,0,0,3,1,0,2,2,0,0,2,0,0,2,2,0,0
5040,BROWN COUNTY,TOWN OF WRIGHTSTOWN,Wards 1-3,1384,8,114,1260,1260,0,1260,0,0,Polling Place,7,No,5 Very easy,0,0,0,2,3,2,T Wrightstown Town Hall,No,0,0,0,0,130,73,5,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 1-2,2241,52,159,2080,2080,0,2080,0,0,Polling Place with Central Count Absentee,17,Yes,3 Neither difficult nor easy,0,0,0,5,5,7,Allouez Village Hall,No,0,0,0,0,984,789,3,0,981,979,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 3-4,1942,52,128,1812,1812,0,1812,0,0,Polling Place with Central Count Absentee,16,Yes,3 Neither difficult nor easy,0,0,1,2,7,7,Allouez Community Center,No,0,0,0,0,865,754,5,0,860,860,0,0,0,0,0,0,6,0,0,6,6,0,0,5,1,0,4,4,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 5-6,2479,57,148,2306,2308,0,2306,0,0,Polling Place with Central Count Absentee,17,Yes,3 Neither difficult nor easy,0,0,0,5,5,7,Green Isle Park Pavilion,Yes,2,0,0,2,1275,1109,8,0,1267,1267,0,0,0,0,0,0,8,3,0,5,5,0,0,5,0,0,5,5,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 7-9,1962,78,162,1865,1864,0,910,0,0,Polling Place with Central Count Absentee,16,Yes,3 Neither difficult nor easy,0,0,0,2,10,5,Green Isle Park Pavilion,Yes,1,0,0,1,946,847,2,0,944,944,0,0,0,0,0,0,6,1,0,5,5,0,0,7,1,0,6,6,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 10,0,0,0,0,0,0,0,0,0,Polling Place,0,No,1 Very difficult,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 1-2,1419,57,171,1251,1251,0,1251,0,0,Polling Place,7,Yes,4 Somewhat easy,0,0,0,1,3,3,Ashwaubenon Community Ctr,Yes,0,0,0,0,484,263,36,1,447,445,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 3-4,1478,45,120,1275,1275,0,1275,0,0,Polling Place,7,No,4 Somewhat easy,0,0,0,1,2,4,Ashwaubenon Village Hall,No,0,0,0,0,421,338,6,0,415,415,0,0,0,0,0,0,3,1,0,2,2,0,0,1,0,0,0,0,0,1
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 5-6,1689,43,126,1486,1486,0,1486,0,0,Polling Place,7,No,4 Somewhat easy,0,0,0,1,1,5,Ashwaubenon Community Ctr,Yes,0,0,0,0,549,472,0,2,547,547,0,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,1,1,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 7-8,1940,50,126,1764,1764,0,1764,0,0,Polling Place,7,Yes,4 Somewhat easy,0,0,0,1,3,3,Ashwaubenon Fire Station,No,1,0,0,1,738,627,8,0,729,729,0,1,0,0,0,0,4,1,0,3,3,0,0,2,0,0,1,1,0,1
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 9-10,2181,65,147,1959,1959,0,1959,0,0,Polling Place,7,Yes,4 Somewhat easy,0,0,0,1,4,2,St. John Lutheran Church,No,0,0,0,0,763,676,10,1,752,748,4,0,0,0,0,0,6,3,0,3,3,0,0,4,1,0,3,3,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 11-12,1794,69,234,1658,1658,0,1658,0,0,Polling Place,7,No,4 Somewhat easy,0,0,0,0,4,3,School District Office,No,0,0,0,0,609,546,3,0,606,604,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,BROWN COUNTY,VILLAGE OF BELLEVUE,Wards 1-6,4468,169,455,3756,3756,0,3756,0,0,Polling Place with Central Count Absentee,8,No,3 Neither difficult nor easy,0,0,0,2,6,0,Bellevue Community Center,No,0,0,0,0,1744,1533,11,0,1744,1744,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0
5106,BROWN COUNTY,VILLAGE OF BELLEVUE,Wards 7-10,4800,138,454,4294,4294,0,4294,0,0,Polling Place with Central Count Absentee,8,No,3 Neither difficult nor easy,0,0,0,3,5,0,0,No,0,0,0,0,1853,1681,5,0,1853,1853,0,0,0,0,0,0,7,3,0,4,4,0,0,1,1,0,0,0,0,0
5116,BROWN COUNTY,VILLAGE OF DENMARK,Wards 1-3,1261,27,137,1073,1073,0,1073,0,0,Polling Place,13,Yes,2 Somewhat difficult,0,0,0,0,4,9,Denmark Village Clerk,No,0,0,0,0,178,163,1,0,176,176,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
5126,BROWN COUNTY,VILLAGE OF HOBART,Wards 1-8,5000,179,534,4657,4657,0,4657,0,0,Polling Place with Central Count Absentee,13,Yes,2 Somewhat difficult,0,0,3,7,2,1,Woodland Worship Center,Yes,0,0,0,0,2340,2040,21,0,2317,2317,2,1,0,0,0,0,6,0,0,6,6,0,0,2,0,0,0,0,0,0
5126,BROWN COUNTY,VILLAGE OF HOBART,Ward 9,0,0,0,0,0,0,0,0,0,Polling Place with Central Count Absentee,13,Yes,2 Somewhat difficult,0,0,3,7,2,1,Woodland Worship Center,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,BROWN COUNTY,VILLAGE OF HOWARD,"Wards 2,8,11",2647,80,257,2509,2509,0,2509,0,0,Polling Place with Central Count Absentee,42,Yes,3 Neither difficult nor easy,0,1,0,7,12,22,GBCC,Yes,0,0,0,0,928,651,15,2,919,918,0,1,1,1,0,0,2,2,0,0,0,0,0,2,0,0,2,2,0,0
5136,BROWN COUNTY,VILLAGE OF HOWARD,Ward 7,635,31,96,682,682,0,682,0,0,Polling Place with Central Count Absentee,42,Yes,3 Neither difficult nor easy,0,1,0,7,12,22,GBCC,Yes,0,0,0,0,247,198,1,0,245,245,0,1,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0
5136,BROWN COUNTY,VILLAGE OF HOWARD,"Wards 9-10,18",1918,53,133,1776,1776,0,1776,0,0,Polling Place with Central Count Absentee,39,Yes,3 Neither difficult nor easy,0,0,0,11,13,15,BVMS,Yes,0,0,0,0,689,539,5,0,684,682,2,3,0,0,0,0,5,2,0,2,2,0,1,2,0,0,1,0,1,1
5136,BROWN COUNTY,VILLAGE OF HOWARD,"Wards 3-4,6",1415,56,247,1343,1343,0,1343,0,0,Polling Place with Central Count Absentee,27,Yes,3 Neither difficult nor easy,0,2,0,8,9,8,VH,Yes,0,0,0,0,409,269,8,1,402,401,0,0,0,0,0,0,3,1,0,1,1,0,1,1,0,0,1,1,0,0
5136,BROWN COUNTY,VILLAGE OF HOWARD,Ward 5,401,17,47,380,380,0,380,0,0,Polling Place with Central Count Absentee,27,Yes,3 Neither difficult nor easy,0,2,0,8,9,8,VH,Yes,0,0,0,0,123,102,1,1,122,122,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
5136,BROWN COUNTY,VILLAGE OF HOWARD,Wards 13-14,1176,45,129,1125,1125,0,1125,0,0,Polling Place with Central Count Absentee,39,Yes,3 Neither difficult nor easy,0,0,0,11,13,15,BVMS,Yes,0,0,0,0,457,310,10,3,446,445,1,0,1,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
5136,BROWN COUNTY,VILLAGE OF HOWARD,Wards 15-16,1472,57,150,1483,1483,0,1483,0,0,Central Count,24,Yes,3 Neither difficult nor easy,0,0,0,8,10,6,FS2,No,0,0,0,0,581,444,2,1,579,579,0,2,0,0,0,0,1,1,0,0,0,0,0,4,0,0,4,4,0,0
5136,BROWN COUNTY,VILLAGE OF HOWARD,"Wards 1,12",1114,45,190,1112,1112,0,1112,0,0,Polling Place with Central Count Absentee,42,Yes,3 Neither difficult nor easy,0,1,0,7,12,22,GBCC,Yes,0,0,0,0,319,235,5,1,313,310,3,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,2,2,0,0
5171,BROWN COUNTY,VILLAGE OF PULASKI,"Wards 1-3,6",1742,90,227,1533,1533,2,1531,0,0,Polling Place,7,No,5 Very easy,0,0,0,0,7,0,Pulaski Muni Bldg,No,2,2,2,0,384,265,2,1,381,380,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
5178,BROWN COUNTY,VILLAGE OF SUAMICO,Ward 1-4,3665,138,274,3376,3376,0,3376,0,0,Polling Place with Central Count Absentee,23,Yes,3 Neither difficult nor easy,0,0,2,6,11,4,Idlewild Park Shelter,No,1,0,0,1,1401,1263,8,2,1384,1383,1,3,0,0,0,0,5,1,0,3,3,0,1,3,0,0,3,3,0,0
5178,BROWN COUNTY,VILLAGE OF SUAMICO,Ward 5-8,4243,176,332,4004,4003,0,4003,0,0,Polling Place with Central Count Absentee,29,Yes,2 Somewhat difficult,0,0,2,8,14,5,Municipal Services Center,No,0,0,0,0,1880,1709,5,0,1873,1873,0,1,0,0,0,0,5,1,0,4,4,0,0,1,1,0,0,0,0,0
5191,BROWN COUNTY,VILLAGE OF WRIGHTSTOWN,Wards 1-3,1514,56,154,1384,1384,0,1384,0,0,Polling Place,11,No,3 Neither difficult nor easy,0,0,0,0,3,8,Wrightstown Village Hall,Yes,0,0,0,0,397,325,4,0,393,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,BROWN COUNTY,CITY OF DE PERE,Wards 1-4,3943,114,283,3597,3599,0,3597,0,0,Polling Place with Central Count Absentee,21,Yes,3 Neither difficult nor easy,0,0,0,7,7,7,First United Presbyterian,Yes,0,0,0,0,1887,1589,17,7,1879,1879,0,1,0,0,0,0,7,2,0,5,5,0,0,12,0,0,12,12,0,0
5216,BROWN COUNTY,CITY OF DE PERE,Ward 5,290,12,19,232,228,0,232,0,0,Polling Place with Central Count Absentee,21,Yes,3 Neither difficult nor easy,0,0,0,7,7,7,First United Presbyterian,Yes,0,0,0,0,129,102,3,1,126,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,BROWN COUNTY,CITY OF DE PERE,Wards 6-8,2727,89,289,2533,2533,0,2533,0,0,Polling Place with Central Count Absentee,21,Yes,3 Neither difficult nor easy,0,0,0,7,7,7,Notre Dame Community Cent,Yes,1,0,0,1,1047,918,5,3,1042,1042,0,3,0,0,0,0,3,1,2,2,2,0,0,2,0,0,2,2,0,0
5216,BROWN COUNTY,CITY OF DE PERE,"Wards 9,18",663,30,89,649,648,0,649,0,0,Polling Place with Central Count Absentee,21,Yes,3 Neither difficult nor easy,0,0,0,7,7,7,Notre Dame Community Cent,Yes,0,0,0,0,275,234,2,0,274,274,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,2,2,0,0
5216,BROWN COUNTY,CITY OF DE PERE,Wards 10-12,3461,176,591,3106,3105,0,3106,0,0,Polling Place with Central Count Absentee,21,Yes,3 Neither difficult nor easy,0,0,0,7,7,7,De Pere Community Center,Yes,4,0,0,4,927,685,13,7,914,914,0,2,0,0,0,0,4,3,0,1,1,0,0,6,0,0,6,6,0,0
5216,BROWN COUNTY,CITY OF DE PERE,Wards 13-15,3453,114,365,3253,3252,0,3253,0,0,Polling Place with Central Count Absentee,21,Yes,3 Neither difficult nor easy,0,0,0,7,7,7,St. Mark Evan. Luth. Chur,No,0,0,0,0,1312,1083,15,5,1305,1305,0,1,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0
5216,BROWN COUNTY,CITY OF DE PERE,Wards 16-17,8,0,0,7,7,0,7,0,0,Polling Place with Central Count Absentee,21,Yes,3 Neither difficult nor easy,0,0,0,7,7,7,,Yes,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,BROWN COUNTY,CITY OF GREEN BAY,Ward 1,18,0,1,14,14,0,14,0,0,Polling Place with Central Count Absentee,9,No,2 Somewhat difficult,0,0,0,0,5,4,UW-GREEN BAY,Yes,0,0,0,0,6,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,BROWN COUNTY,CITY OF GREEN BAY,Ward 2,1409,16,131,1235,1235,0,1235,0,0,Polling Place with Central Count Absentee,9,No,2 Somewhat difficult,0,0,0,0,5,4,UW-GREEN BAY,Yes,0,0,0,0,495,392,5,0,484,482,1,1,0,0,0,0,3,0,0,3,3,0,0,1,0,0,1,1,0,0
